opentime,symbol,open,high,low,close,volume,tradenum,volume_imbalance,spread,liquidity_imbalance,max_bid_size,max_ask_size,max_bid_price,max_ask_price,bid_vwap,ask_vwap,mid_price,imbalance_level_5,imbalance_level_10
2023-10-08 02:38:00+00:00,XLMUSDT,0.111,0.111,0.111,0.111,0.0,0,0.078511837618262,0.0008980691513246,-0.7212287302398316,1057817.0,831274.0,0.1111,0.1116,0.1105468230475377,0.1123782614117903,0.11135,0.0984759347830845,0.156919426152563
2023-10-08 02:38:00+00:00,TRXUSDT,0.08806,0.08806,0.08805,0.08806,26774.0,16,0.0351904951694405,0.0001134236942096,-0.8036748178541439,688091.9,703367.1,0.08791,0.08837,0.0879928344667578,0.0883781373036336,0.088165,0.0900575843495791,0.2510465840284247
2023-10-08 02:38:00+00:00,SOLUSDT,23.26,23.26,23.25,23.26,94.84,12,0.0400842031019582,0.0004259850905218,-0.8993973310374516,17905.65,14604.21,23.43,23.54,23.318952733746755,23.63063100732729,23.475,0.5495729372228532,0.022703361072373
2023-10-08 02:38:00+00:00,ETHUSDT,1633.94,1633.95,1633.92,1633.92,16.3157,85,-0.3513440689684777,6.101188206397648e-06,-0.9914121344077852,61.0679,159.283,1638.83,1639.03,1638.7569871444998,1639.1889232295375,1639.025,-0.9347461956587534,-0.8182488176837017
2023-10-08 02:38:00+00:00,LTCUSDT,65.43,65.44,65.42,65.42,52.124,21,-0.0133015195795627,0.0001522185858894,-0.9090756101876052,1749.101,1719.491,65.49,65.96,65.53376209431586,65.85129883752182,65.695,-0.3091592527541117,-0.0986432109846418
2023-10-08 02:38:00+00:00,BTCUSDT,27950.63,27950.64,27950.63,27950.64,1.14996,129,-0.8438404840252522,3.565331217808148e-07,-0.9191886832822598,0.47352,8.20742,28046.23,28047.89,28046.767431353783,28048.11818842964,28047.885,-0.9232088087724676,-0.9363285486326908
2023-10-08 02:38:00+00:00,BNBUSDT,212.1,212.2,212.1,212.1,7.098,43,0.2409475356371235,0.0004702562896778,0.0177422427529864,2694.065,954.116,209.6,213.1,210.6638175422495,214.3819177253064,212.65,0.0019813711559653,0.0789184673524258
2023-10-08 02:38:00+00:00,AVAXUSDT,10.36,10.37,10.36,10.37,698.84,34,0.3768869927711634,0.0009620009620009,0.346540096400208,55380.66,6107.84,10.35,10.42,10.265260315263404,10.586638127564957,10.395,0.5735511402319571,0.4855611759418932
2023-10-08 02:38:00+00:00,ADAUSDT,0.2585,0.2585,0.2584,0.2584,1662.9,6,0.1197966389241069,0.0003866228494103,-0.9749935144066032,361071.6,382558.5,0.2576,0.2592,0.2570595189238914,0.2598811120529017,0.25865,-0.1099943628968683,-0.070413530399154
2023-10-08 02:38:00+00:00,DOGEUSDT,0.06142,0.06142,0.06141,0.06142,23507.0,9,-0.0035245479616323,0.0001624563398586,-0.8879788599126525,3668777.0,3514846.0,0.06122,0.06175,0.0613659014573797,0.0617034498574842,0.061555,-0.555759387285598,-0.4735653589144333
2023-10-08 02:39:00+00:00,ETHUSDT,1633.92,1634.01,1633.92,1634.01,39.3559,144,0.2293911246550098,6.101895553848255e-06,0.2895352141393343,179.9342,99.1341,1638.83,1638.84,1638.696739757802,1638.988010788372,1638.835,0.2254548484979647,0.2092363340011842
2023-10-08 02:39:00+00:00,TRXUSDT,0.08806,0.08806,0.08804,0.08804,57929.8,16,0.0459587671352747,0.0001134236942096,-0.35373096688999,688091.9,754404.1,0.08791,0.08837,0.0879949474721243,0.0883727479187893,0.088165,0.0883161866978538,0.1806582511738962
2023-10-08 02:39:00+00:00,SOLUSDT,23.26,23.26,23.25,23.25,181.07,19,0.096265591080969,0.0004258037044921,-0.1136914174208525,15487.78,12649.2,23.45,23.61,23.331120349206923,23.633401862610327,23.485,0.3499878208034209,0.1273688039274869
2023-10-08 02:39:00+00:00,MKRUSDT,1409.0,1409.0,1409.0,1409.0,0.0216,1,0.3650136687057359,0.0007079646017699,0.0582012605556235,110.506,73.2466,1363.0,1418.0,1391.0022334230364,1420.5509042974873,1412.5,0.1490658423759757,0.0399453823848718
2023-10-08 02:39:00+00:00,LTCUSDT,65.42,65.44,65.41,65.42,119.671,29,0.0096207414241191,0.0001522649409974,0.412490860788418,1749.101,1719.491,65.49,65.96,65.52819868597841,65.83696136194678,65.67500000000001,-0.0389271328495468,-0.037054289300325
2023-10-08 02:39:00+00:00,BTCUSDT,27950.64,27950.64,27950.63,27950.63,1.87912,141,0.6224735384118034,3.566080087525616e-07,0.6813416257462505,11.33004,2.14734,28041.99,28042.0,28041.89434552796,28042.1168856559,28041.995000000003,0.6407144475646956,0.5909771804650782
2023-10-08 02:39:00+00:00,XLMUSDT,0.111,0.111,0.111,0.111,6651.0,3,0.079973174202168,0.0008980691513246,-0.7933822094611547,1029498.0,848281.0,0.1111,0.1116,0.1105497781776742,0.1123684064912443,0.11135,0.1017654801898452,0.1586922579135056
2023-10-08 02:39:00+00:00,BNBUSDT,212.1,212.2,212.1,212.1,6.332,52,0.1962989104340397,0.0004704775346976,-0.0993126062348105,2694.065,903.015,209.6,213.5,210.57257541066463,214.2505402834529,212.55,0.015907950113904,-0.0240617696618731
2023-10-08 02:39:00+00:00,AVAXUSDT,10.36,10.38,10.36,10.38,512.38,17,0.4089090398280691,0.0009620009620009,0.3433113295569308,56476.67,7580.29,10.35,10.44,10.2719317116348,10.585469034754723,10.395,0.580031696358377,0.5277989798638333
2023-10-08 02:39:00+00:00,ADAUSDT,0.2584,0.2586,0.2583,0.2583,65158.3,31,0.1566615288454342,0.0003867723844517,-0.5379486949099241,359864.5,258101.8,0.2582,0.2596,0.257076379378195,0.2598627398014425,0.25855,-0.0274516975518915,0.1657977436382794
2023-10-08 02:39:00+00:00,DOGEUSDT,0.06141,0.06142,0.06141,0.06142,7767.0,4,0.0391531590525057,0.0001624827362093,0.3377430441612308,3700308.0,3514846.0,0.06133,0.06175,0.0613746639220983,0.0617074220996494,0.061545,-0.1903184237012261,0.0309061296468232
2023-10-08 02:40:00+00:00,SOLUSDT,23.26,23.26,23.25,23.26,62.38,8,0.0952582898483243,0.0004259850905218,0.0210228053581678,14377.03,13570.48,23.34,23.53,23.32833522803452,23.623962211352183,23.475,0.4334303188470608,0.1373140036705893
2023-10-08 02:40:00+00:00,MKRUSDT,1410.0,1410.0,1410.0,1410.0,0.0086,1,0.2705041914976436,0.0007074637424831,-0.3373099923668366,109.5761,67.4984,1381.0,1418.0,1397.2032251665448,1421.2952187875144,1413.5,-0.1897472574238698,0.0497921633822261
2023-10-08 02:40:00+00:00,XLMUSDT,0.1111,0.1111,0.111,0.111,453.0,2,0.0774561357417414,0.0008980691513246,-0.8575207084756944,1209667.0,880125.0,0.1111,0.1116,0.1105399466190502,0.1123664964566972,0.11135,0.0926628145901044,0.1538752784333941
2023-10-08 02:40:00+00:00,TRXUSDT,0.08805,0.08805,0.08802,0.08804,122563.8,45,0.0466335982226075,0.0001134236942096,-0.8413028664513501,688091.9,754404.1,0.08791,0.08837,0.0879945004428932,0.0883713371574965,0.088165,0.0716793765900961,0.1666696061146464
2023-10-08 02:40:00+00:00,LTCUSDT,65.42,65.42,65.41,65.41,11.552,8,0.0206654165612433,0.0001522649409974,0.4627119439257597,1749.101,1546.485,65.49,65.88,65.52846913980831,65.82808175270041,65.67500000000001,-0.0545129771062948,-0.0113852324067529
2023-10-08 02:40:00+00:00,AVAXUSDT,10.37,10.38,10.37,10.37,249.83,15,0.3977990228165314,0.0009620009620009,-0.1086607675661156,56677.67,7469.56,10.35,10.42,10.272000571683964,10.580441261162049,10.395,0.563859918554623,0.502894468584479
2023-10-08 02:40:00+00:00,DOGEUSDT,0.06142,0.06142,0.06142,0.06142,9138.0,7,0.0460422461296051,0.0001624827362093,0.0983326450930113,3700303.0,3514846.0,0.06133,0.06175,0.0613744224321683,0.061707186737134,0.061545,-0.2225007249097086,0.0082489742852954
2023-10-08 02:40:00+00:00,BTCUSDT,27950.64,27950.64,27950.63,27950.64,1.36461,125,-0.0391909931971997,3.566119510435728e-07,-0.0292880665898442,7.46775,7.91838,28041.68,28041.69,28041.39096687189,28041.881463301084,28041.685,-0.0296727944495941,-0.0233275972871591
2023-10-08 02:40:00+00:00,BNBUSDT,212.1,212.2,212.1,212.2,34.255,88,0.1964985603718445,0.0004704775346976,-0.1176310666120917,2686.922,911.854,209.6,212.7,210.5884983805587,214.23339564286624,212.55,0.011379970750343,-0.0175976438278139
2023-10-08 02:40:00+00:00,ETHUSDT,1634.0,1634.01,1634.0,1634.01,10.7652,83,-0.1176213301662122,6.101895553848255e-06,-0.3335948112489953,74.2495,148.5864,1638.83,1638.84,1638.6422590575546,1638.9653399136353,1638.835,-0.3961799905888755,-0.2893033086196276
2023-10-08 02:40:00+00:00,ADAUSDT,0.2584,0.2584,0.2583,0.2584,988.1,4,0.1535399411829989,0.0003867723844517,-0.8159726225881052,402999.0,260305.2,0.2579,0.2587,0.257049035988185,0.2598679628139514,0.25855,-0.0722139302413114,0.1586201842895935
2023-10-08 02:41:00+00:00,TRXUSDT,0.08804,0.08804,0.08803,0.08804,26283.8,26,0.0411289891764498,0.0001134236942096,-0.8440437506791431,688091.9,731182.1,0.08791,0.08837,0.0879921217993151,0.0883559588765142,0.088165,-0.0077426539379804,0.1395824192063492
2023-10-08 02:41:00+00:00,SOLUSDT,23.26,23.26,23.25,23.25,163.46,5,0.0179360959885084,0.0004254413954478,-0.5344611651435393,14404.74,14091.66,23.34,23.56,23.365439278479386,23.678861152401787,23.505000000000003,0.2764177931890745,0.0921863488390842
2023-10-08 02:41:00+00:00,MKRUSDT,1409.0,1409.0,1408.0,1409.0,0.7531,6,0.2801404885964386,0.0007074637424831,-0.0992275940986553,109.5761,67.4839,1381.0,1418.0,1397.4106553101444,1421.3562964547873,1413.5,-0.1790913873713701,0.0637094370512025
2023-10-08 02:41:00+00:00,LTCUSDT,65.42,65.42,65.41,65.41,21.388,14,0.0433210352648012,0.0001521954189177,0.4482983926147771,1749.101,1764.575,65.49,65.81,65.54676603006881,65.85343649806846,65.705,0.2964454653565777,0.1013402773811927
2023-10-08 02:41:00+00:00,ETHUSDT,1634.0,1634.01,1634.0,1634.01,8.0882,68,-0.3875960330163029,6.101560474085699e-06,-0.9866480207003115,49.6615,157.0484,1638.83,1638.93,1638.6978898928185,1639.0497551033618,1638.9250000000002,-0.9457340312627,-0.4896157475840347
2023-10-08 02:41:00+00:00,XLMUSDT,0.111,0.1111,0.111,0.111,585.0,3,0.073987395391218,0.0008980691513246,-0.940477304171857,1233581.0,865249.0,0.1111,0.1115,0.1105435954372742,0.1123456356343794,0.11135,0.0861782112043517,0.1475912325591728
2023-10-08 02:41:00+00:00,BTCUSDT,27950.64,27950.64,27950.63,27950.64,1.27692,136,-0.7500054154645979,3.566119510435728e-07,-0.7520467378586829,1.58413,11.19352,28041.68,28041.69,28041.34337117021,28041.969838976915,28041.685,-0.7513587397231755,-0.7410844802184772
2023-10-08 02:41:00+00:00,BNBUSDT,212.2,212.2,212.1,212.2,3.654,31,0.1989810204162998,0.0004704775346976,-0.0544592809356015,2686.922,912.495,209.6,212.7,210.58694275023268,214.24213325834955,212.55,0.0129928825697192,-0.0131029351873212
2023-10-08 02:41:00+00:00,AVAXUSDT,10.36,10.37,10.36,10.37,77.35,8,0.4088687441473312,0.0009620009620009,0.3919743648890534,56476.67,7813.34,10.35,10.41,10.27272352061394,10.583846741365797,10.395,0.5831267373930895,0.5200297538720164
2023-10-08 02:41:00+00:00,ADAUSDT,0.2584,0.2585,0.2584,0.2584,110385.6,33,0.1617535400717556,0.0003866228494103,-0.74969498888213,362629.9,318164.1,0.2576,0.2588,0.2571089510756909,0.2598979420588484,0.25865,-0.112856879240151,0.0035273361613069
2023-10-08 02:41:00+00:00,DOGEUSDT,0.06141,0.06142,0.06141,0.06142,27612.0,9,0.0506110871938829,0.0001624563398586,0.1058023052837707,3746615.0,3514846.0,0.06133,0.06175,0.0613736270054463,0.061712473692053,0.061555,-0.2914932439778984,-0.3332595666777747
2023-10-08 02:42:00+00:00,XLMUSDT,0.111,0.111,0.111,0.111,311.0,1,0.1061792771139779,0.0008988764044944,0.9417412483045944,1036622.0,714631.0,0.1111,0.1115,0.110542742492564,0.1123656956819507,0.1112499999999999,0.2138614231497644,0.1979937026007762
2023-10-08 02:42:00+00:00,TRXUSDT,0.08803,0.08804,0.08803,0.08804,30783.4,25,0.0374319560267693,0.0001134494299167,-0.9731582222062118,688091.9,731182.1,0.08791,0.08837,0.0879787164405766,0.0883411909723014,0.088145,-0.0324607096409766,0.1466596873856482
2023-10-08 02:42:00+00:00,SOLUSDT,23.25,23.26,23.25,23.26,7.26,4,0.0334807286833198,0.0004250797024442,-0.6408390617705297,15573.36,12768.36,23.4,23.66,23.39187344902674,23.70063313694514,23.525,0.3055260038837882,0.1242686516192381
2023-10-08 02:42:00+00:00,MKRUSDT,1409.0,1409.0,1409.0,1409.0,2.9813,9,0.270418031800011,0.0007074637424831,0.2259540587535462,109.5761,62.2792,1381.0,1418.0,1397.5719602586116,1421.4075533813711,1413.5,-0.1495748462608483,0.0602710971502663
2023-10-08 02:42:00+00:00,LTCUSDT,65.41,65.42,65.41,65.42,33.62,17,0.0033170258050724,0.0001521954189177,-0.8363142198330108,1749.101,1583.84,65.49,65.88,65.54076913370324,65.84332426186774,65.705,-0.0751672140948998,-0.0927563240996398
2023-10-08 02:42:00+00:00,ETHUSDT,1634.01,1634.01,1634.0,1634.01,45.6848,120,-0.249842942253468,6.102901013991453e-06,-0.8423868267692848,15.5607,143.008,1638.2,1638.57,1638.2424910086354,1638.7084978462772,1638.565,-0.7622546688412972,-0.662809363959154
2023-10-08 02:42:00+00:00,BTCUSDT,27950.63,27950.64,27950.63,27950.63,6.74961,224,-0.8252182365366284,3.566710959998897e-07,-0.9946505803389412,0.4632,8.73267,28036.91,28037.04,28036.58505449024,28037.37787044117,28037.035,-0.9338314460377184,-0.8853852523150083
2023-10-08 02:42:00+00:00,BNBUSDT,212.2,212.2,212.1,212.2,8.258,63,0.2073199628816693,0.0004704775346976,0.1509650567669158,2686.922,933.9,209.6,212.7,210.589438695157,214.2674197906729,212.55,0.0366900104552581,0.005102600387393
2023-10-08 02:42:00+00:00,AVAXUSDT,10.36,10.37,10.36,10.37,878.44,23,0.4189491808918608,0.0009620009620009,0.2679284505126236,56668.67,6874.39,10.35,10.42,10.272911539288575,10.585916375429942,10.395,0.593724841671986,0.5301175227718276
2023-10-08 02:42:00+00:00,ADAUSDT,0.2585,0.2586,0.2585,0.2586,4004.2,11,0.1938238590329824,0.0003867723844517,0.8680216868135973,362629.9,268235.0,0.2576,0.2589,0.2571563037015291,0.2599072674971114,0.25855,0.1536898410430918,0.2397488639755593
2023-10-08 02:42:00+00:00,DOGEUSDT,0.06142,0.06142,0.06141,0.06141,9496.0,3,0.0425521318018095,0.0001624563398586,-0.0119314823735194,3700287.0,3514846.0,0.06133,0.06175,0.0613730946704134,0.0617133181228628,0.061555,-0.3263117883016396,-0.3440506055121584
2023-10-08 02:43:00+00:00,LTCUSDT,65.42,65.42,65.41,65.41,19.597,11,-0.0264386636136827,0.0001522417599146,-0.9730460062486808,1749.101,1583.84,65.49,65.88,65.5299824769687,65.82781185331098,65.685,-0.3818677690203174,-0.0339468308234527
2023-10-08 02:43:00+00:00,TRXUSDT,0.08804,0.08804,0.08803,0.08803,23677.1,11,0.0678495419898943,0.0001134880553822,-0.3648471150444506,758213.8,670946.0,0.088,0.08846,0.0879343644438273,0.0883150358386777,0.088115,-0.0276822106995904,0.0861751711095611
2023-10-08 02:43:00+00:00,SOLUSDT,23.26,23.26,23.25,23.26,726.97,24,0.073452808715973,0.0004259850905218,-0.0100776183688753,16434.98,14050.15,23.43,23.54,23.33668158942553,23.634494780418528,23.475,0.5938844998411278,0.1075559881985143
2023-10-08 02:43:00+00:00,MKRUSDT,1409.0,1409.0,1409.0,1409.0,1.7698,9,0.2868323845508129,0.000706963591375,0.6256361833470542,109.5761,53.0733,1381.0,1418.0,1398.6588707876545,1423.2908586941114,1414.5,0.0819426745987956,0.107580647871659
2023-10-08 02:43:00+00:00,ETHUSDT,1634.0,1634.01,1633.9,1633.9,56.0459,104,-0.240314351751079,6.104614783540069e-06,-0.9994632880207646,103.8836,227.249,1637.6,1638.11,1637.6768082114586,1638.2459705612232,1638.105,-0.9988577569051978,-0.991940127487012
2023-10-08 02:43:00+00:00,XLMUSDT,0.111,0.111,0.111,0.111,10885.0,7,0.0958486314038096,0.0008988764044944,0.7749088768649114,1093292.0,676864.0,0.111,0.1115,0.1105181325784805,0.112352493260892,0.1112499999999999,0.1938048781215369,0.1853991070541711
2023-10-08 02:43:00+00:00,BTCUSDT,27950.64,27950.64,27947.24,27947.24,17.30522,362,-0.8129861292150576,3.568154153549901e-07,-0.8850714888510562,0.589,9.66085,28025.69,28025.7,28025.40710572127,28026.154870227456,28025.695,-0.8907048640111215,-0.8097363471719141
2023-10-08 02:43:00+00:00,BNBUSDT,212.2,212.2,212.1,212.1,12.646,45,0.2004019333472408,0.0004704775346976,-0.1702592461429365,2686.922,1006.059,209.6,212.7,210.57724623382737,214.2471301074268,212.55,0.0041028075799607,-0.0119481862936844
2023-10-08 02:43:00+00:00,AVAXUSDT,10.37,10.38,10.36,10.38,1496.13,33,0.3653512383862727,0.0009629272989889,-0.5766406638692537,64408.04,9161.84,10.35,10.41,10.26212421426504,10.57347249297155,10.385000000000002,0.574181233862747,0.467839869267085
2023-10-08 02:43:00+00:00,ADAUSDT,0.2586,0.2586,0.2586,0.2586,2326.7,7,0.1708442053409958,0.0003867723844517,0.5664168313501899,342959.9,260359.3,0.2582,0.2589,0.2571194316533471,0.2598799792334865,0.25855,0.0864112701294476,0.1910612694681076
2023-10-08 02:43:00+00:00,DOGEUSDT,0.06141,0.06141,0.06141,0.06141,5843.0,4,0.0254434244659056,0.0001625355546526,-0.0874533849780171,3668777.0,3514346.0,0.06122,0.06175,0.0613537719928253,0.0616879899650516,0.0615249999999999,-0.1880995930984403,-0.1439990569317752
2023-10-08 02:44:00+00:00,XLMUSDT,0.1109,0.111,0.1109,0.111,8706.0,11,0.0602355009912885,0.0008988764044944,-0.5904650405495511,971139.0,859126.0,0.111,0.1115,0.110488146668015,0.1123059524900744,0.1112499999999999,0.1385598155181056,0.1363212660680841
2023-10-08 02:44:00+00:00,TRXUSDT,0.08804,0.08806,0.08804,0.08806,108564.6,21,0.0839620595276274,0.0001135267071578,-0.4740696073943138,688297.6,670946.0,0.08781,0.08846,0.0879017216979062,0.0883085151663283,0.088085,0.0958409424300076,0.3904869756099306
2023-10-08 02:44:00+00:00,SOLUSDT,23.26,23.27,23.26,23.27,35.74,5,0.0793691547040173,0.0004259850905218,-0.954269101015734,16660.4,12768.36,23.45,23.66,23.33507981049957,23.63256199688341,23.475,0.5448090196544553,0.1111547467370386
2023-10-08 02:44:00+00:00,MKRUSDT,1409.0,1409.0,1409.0,1409.0,0.0,0,0.2771749402826252,0.0007079646017699,-0.329279997581602,110.506,65.9621,1363.0,1420.0,1390.5512928014327,1420.8649540450024,1412.5,0.0503413176174511,-0.0676851927952538
2023-10-08 02:44:00+00:00,LTCUSDT,65.41,65.43,65.41,65.43,36.763,14,-0.0217339846082394,0.0001522881291404,-0.4937099222387104,1752.143,1583.711,65.49,65.88,65.51889372524184,65.82030651565412,65.66499999999999,-0.1137206511165792,-0.086342453796567
2023-10-08 02:44:00+00:00,AVAXUSDT,10.38,10.39,10.37,10.38,523.72,19,0.3958417554673692,0.0009638554216868,0.6124488502722615,65164.52,6857.1,10.35,10.41,10.261220686013656,10.575442711545852,10.375,0.6337145714626108,0.5110897732551527
2023-10-08 02:44:00+00:00,DOGEUSDT,0.06142,0.06142,0.06141,0.06141,1793.0,4,0.0568203441436564,0.0001625884074465,0.1899201678943253,3736922.0,3636254.0,0.06133,0.06175,0.0613432781401722,0.0616775908238816,0.061505,-0.086566450456277,-0.0896988912042711
2023-10-08 02:44:00+00:00,BTCUSDT,27947.25,27952.52,27947.24,27952.51,2.35218,340,-0.2091300959064382,3.571507016457429e-07,0.1400216528329123,6.60231,4.98047,27999.38,27999.39,27999.33235017764,28000.18205608708,27999.385,0.13314075359972,0.0565890822171324
2023-10-08 02:44:00+00:00,BNBUSDT,212.2,212.2,212.1,212.2,6.327,51,0.1945092606755713,0.0004706989879971,-0.0853588844440787,2686.922,923.494,209.6,212.6,210.5190654558837,214.15264300222407,212.45,-0.0513944072438993,0.0637902764953855
2023-10-08 02:44:00+00:00,ETHUSDT,1633.91,1634.01,1633.9,1634.0,41.9739,122,-0.4559341696747001,6.107522941377494e-06,-0.9709095848939432,21.0957,213.2739,1637.22,1637.33,1637.0531738059635,1637.4700604823995,1637.3249999999998,-0.8490496158070597,-0.8399965779436245
2023-10-08 02:44:00+00:00,ADAUSDT,0.2586,0.2587,0.2586,0.2587,32215.6,38,0.1851719376722624,0.0003867723844517,0.2890318829457903,362027.7,258244.1,0.2582,0.2596,0.2571407994399547,0.2597957442123307,0.25855,0.0566466067503184,0.1939457524463748
2023-10-08 02:45:00+00:00,TRXUSDT,0.08805,0.08805,0.08804,0.08805,141496.4,24,0.1355237443920199,0.0001135267071578,0.4260652449950751,688297.6,670946.0,0.08781,0.08846,0.0879051903974343,0.0883080038552205,0.088085,0.2792488073934903,0.4287706907454469
2023-10-08 02:45:00+00:00,SOLUSDT,23.28,23.28,23.27,23.27,10.52,6,0.0871583330505972,0.0004258037044921,0.2506413119112652,14398.16,14473.18,23.36,23.6,23.34049442624956,23.63492420932506,23.485,0.549347706229913,0.1198452483593122
2023-10-08 02:45:00+00:00,MKRUSDT,1409.0,1409.0,1409.0,1409.0,0.0,0,0.2131141674317679,0.0007074637424831,0.1128544112246577,109.5761,65.8225,1381.0,1420.0,1397.3125853850654,1421.5101411688067,1413.5,-0.0698947306698112,-0.0075717236312557
2023-10-08 02:45:00+00:00,LTCUSDT,65.43,65.43,65.42,65.42,18.678,16,0.0384195629574537,0.0001522417599146,-0.07111343555701,1749.101,1821.656,65.49,65.75,65.52882519071406,65.82686671277463,65.685,-0.1709170858334214,-0.0754888566477249
2023-10-08 02:45:00+00:00,ETHUSDT,1634.0,1634.01,1634.0,1634.01,8.9512,55,0.493964834162286,6.106739703267964e-06,0.9165147995006944,193.6069,12.329,1637.53,1637.64,1637.415005699268,1637.7923176532022,1637.535,0.8490910769828159,0.7611889518833962
2023-10-08 02:45:00+00:00,XLMUSDT,0.1111,0.1111,0.111,0.111,38083.0,13,0.0656796230134097,0.0008988764044944,-0.4910989686419795,1148435.0,899180.0,0.111,0.1114,0.1104850577485739,0.1122912518335212,0.1112499999999999,0.1512044570494549,0.1425405201043287
2023-10-08 02:45:00+00:00,BTCUSDT,27952.51,27952.52,27952.51,27952.52,3.24351,149,0.4101515031076301,3.570518726174344e-07,0.3687300446447083,11.88315,5.48061,28007.13,28007.14,28007.028265644392,28007.15676047805,28007.135,0.3659533255065639,0.3635725395867509
2023-10-08 02:45:00+00:00,BNBUSDT,212.2,212.2,212.1,212.1,9.093,65,0.2128605558638335,0.0004706989879971,0.3938128618580586,2687.726,1086.223,209.6,212.6,210.5376329599591,214.1975452587645,212.45,0.0290975991397679,0.1093632685898776
2023-10-08 02:45:00+00:00,AVAXUSDT,10.38,10.39,10.37,10.37,3016.44,40,0.3941185706309774,0.0009638554216868,0.0359251621451239,62247.11,6957.14,10.35,10.4,10.260258118039369,10.57186704371372,10.375,0.6235418656359731,0.5044712503597379
2023-10-08 02:45:00+00:00,ADAUSDT,0.2587,0.2587,0.2586,0.2587,209.2,3,0.1890759622578059,0.0003867723844517,0.9510591820117802,354278.5,286759.2,0.2576,0.2589,0.2571281672091059,0.2599151945976981,0.25855,0.1330295461734857,0.2312352840776096
2023-10-08 02:45:00+00:00,DOGEUSDT,0.06141,0.06141,0.0614,0.0614,69516.0,16,0.0724444731283062,0.0001625355546526,0.2145082403835289,3736922.0,3636242.0,0.06133,0.06175,0.0613584151206319,0.0616845807040819,0.0615249999999999,-0.0114477455581733,-0.208400380983525
2023-10-08 02:46:00+00:00,XLMUSDT,0.1111,0.1111,0.111,0.111,813.0,3,0.0599054667743515,0.0008988764044944,-0.7974964952592679,1161981.0,887183.0,0.111,0.1114,0.1104812050925879,0.1122799147875126,0.1112499999999999,0.1410708271673811,0.133716064444455
2023-10-08 02:46:00+00:00,TRXUSDT,0.08805,0.08805,0.08804,0.08805,33151.4,18,0.1004043404731774,0.0001135524896382,-0.3440103996861878,688297.6,670946.0,0.08781,0.08846,0.0878851592075509,0.088305282453881,0.088065,0.2966207744893271,0.3317087328166911
2023-10-08 02:46:00+00:00,SOLUSDT,23.27,23.27,23.27,23.27,89.25,4,0.101913293064677,0.0004267121826328,0.7174182472844349,15883.59,14473.18,23.32,23.6,23.30132681440464,23.60225041295333,23.435,0.6275645337673977,0.124228623542924
2023-10-08 02:46:00+00:00,MKRUSDT,1409.0,1409.0,1408.0,1409.0,1.5023,8,0.2731633089210336,0.0007084661707403,-0.788311650114217,110.506,65.9091,1363.0,1418.0,1390.078789234892,1420.247251982052,1411.5,0.0869870630386189,-0.0322802894686216
2023-10-08 02:46:00+00:00,LTCUSDT,65.42,65.42,65.41,65.42,5.275,8,0.0050529670233549,0.0001524041758744,-0.7552967118731204,1663.581,1613.122,65.42,65.75,65.46345702253522,65.79511574510845,65.61500000000001,-0.1243868009743872,0.1380834269594249
2023-10-08 02:46:00+00:00,DOGEUSDT,0.0614,0.06141,0.0614,0.06141,1775.0,4,0.0192515827930993,0.0001626412946247,-0.3055516508595384,3712585.0,5512633.0,0.06133,0.06167,0.0613186902728489,0.061643352037165,0.061485,-0.1276860052246752,0.1206872043308746
2023-10-08 02:46:00+00:00,BTCUSDT,27952.52,27952.52,27952.51,27952.52,1.45033,139,-0.8405463087063082,3.572919626779708e-07,-0.8183753140107086,1.42504,14.2671,27988.31,27988.32,27988.22172120965,27988.935405748463,27988.315,-0.8268995910146685,-0.8367359414240861
2023-10-08 02:46:00+00:00,BNBUSDT,212.2,212.2,212.1,212.1,7.581,53,0.1787150542495932,0.0004709206498704,-0.1717982063537638,2687.821,916.214,209.6,212.6,210.44704383537663,214.0987386361217,212.35,-0.0509716870940293,0.0578717072574916
2023-10-08 02:46:00+00:00,AVAXUSDT,10.37,10.37,10.36,10.36,775.8,25,0.3638040980374223,0.0009647853352628,-0.4438223092419571,63186.69,8552.87,10.35,10.39,10.252794948963274,10.563119748142563,10.364999999999998,0.6003195476398111,0.4710083557600998
2023-10-08 02:46:00+00:00,ADAUSDT,0.2586,0.2586,0.2586,0.2586,139.1,1,0.1545986094493583,0.0003870718018194,0.6274578151974606,383268.0,326227.9,0.2578,0.2588,0.2568490559311872,0.2597482539724098,0.2583499999999999,0.0086797671130911,0.1160838174269449
2023-10-08 02:46:00+00:00,ETHUSDT,1634.0,1634.01,1634.0,1634.0,21.7931,72,-0.6036461518217212,6.10961255891402e-06,-0.9981291363273184,11.8522,132.5419,1636.2,1636.77,1636.4278706228938,1636.924681801738,1636.765,-0.8821128082716091,-0.8679145477397469
2023-10-08 02:47:00+00:00,MKRUSDT,1409.0,1409.0,1409.0,1409.0,0.0,0,0.2612540956272924,0.0007084661707403,-0.9489430669493348,110.506,65.9091,1363.0,1418.0,1390.001571635191,1419.981431235834,1411.5,0.0504758696176596,-0.0518328007316772
2023-10-08 02:47:00+00:00,TRXUSDT,0.08805,0.08805,0.08804,0.08804,16357.2,8,0.1018988116080609,0.0001135653852705,-0.3421115782711168,688297.6,670946.0,0.08781,0.08846,0.0878762767530098,0.0883000829443575,0.088055,0.176933665226312,0.3863939771310679
